company,policy_date,policy_url,policy_path
intuit,2013-01-01 00:00:00,http://web.archive.org/web/20130122144411/http://security.intuit.com/privacy/,intuit/intuit-2013-01-01.txt
intuit,2013-07-01 00:00:00,http://web.archive.org/web/20130730063949/http://security.intuit.com:80/privacy/,intuit/intuit-2013-07-01.txt
intuit,2016-04-19 00:00:00,http://web.archive.org/web/20160503062640/https://security.intuit.com/privacy/,intuit/intuit-2016-04-19.txt
intuit,2016-05-27 00:00:00,http://web.archive.org/web/20160529053439/https://security.intuit.com/privacy/,intuit/intuit-2016-05-27.txt
intuit,2017-09-12 00:00:00,http://web.archive.org/web/20171007081852/https://security.intuit.com/index.php/privacy,intuit/intuit-2017-09-12.txt
intuit,2017-11-06 00:00:00,http://web.archive.org/web/20180228073932/https://security.intuit.com/index.php/privacy,intuit/intuit-2017-11-06.txt
intuit,2018-12-10 00:00:00,http://web.archive.org/web/20181221224404/https://security.intuit.com/index.php/privacy,intuit/intuit-2018-12-10.txt
linkedin,2006-02-16 00:00:00,http://web.archive.org/web/20060324051246/https://www.linkedin.com/static?key=privacy_policy,linkedin/linkedin-2006-02-16.txt
linkedin,2006-03-01 00:00:00,http://web.archive.org/web/20060504163124/http://www.linkedin.com:80/static?key=privacy_policy,linkedin/linkedin-2006-03-01.txt
linkedin,2006-07-14 00:00:00,http://web.archive.org/web/20060809104958/http://www.linkedin.com:80/static?key=privacy_policy,linkedin/linkedin-2006-07-14.txt
linkedin,2008-10-28 00:00:00,http://web.archive.org/web/20081103005914/http://www.linkedin.com:80/static?key=privacy_policy,linkedin/linkedin-2008-10-28.txt
linkedin,2008-11-14 00:00:00,http://web.archive.org/web/20081202152015/http://www.linkedin.com:80/static?key=privacy_policy,linkedin/linkedin-2008-11-14.txt
linkedin,2009-01-22 00:00:00,http://web.archive.org/web/20091111235159/http://www.linkedin.com/static?key=privacy_policy,linkedin/linkedin-2009-01-22.txt
linkedin,2010-03-24 00:00:00,http://web.archive.org/web/20100522002626/http://www.linkedin.com/static?key=privacy_policy,linkedin/linkedin-2010-03-24.txt
linkedin,2011-06-16 00:00:00,http://web.archive.org/web/20110706230353/http://www.linkedin.com/static?key=privacy_policy,linkedin/linkedin-2011-06-16.txt
linkedin,2014-10-23 00:00:00,http://web.archive.org/web/20150402174859/https://www.linkedin.com/legal/privacy-policy/,linkedin/linkedin-2014-10-23.txt
netflix,2002-06-09 00:00:00,http://web.archive.org/web/20040202204159/http://www.netflix.com:80/PrivacyPolicy,netflix/netflix-2002-06-09.txt
netflix,2006-03-09 00:00:00,http://web.archive.org/web/20060613035649/http://www.netflix.com:80/PrivacyPolicy,netflix/netflix-2006-03-09.txt
netflix,2007-01-09 00:00:00,http://web.archive.org/web/20070202042316/http://www.netflix.com:80/PrivacyPolicy,netflix/netflix-2007-01-09.txt
netflix,2010-09-24 00:00:00,http://web.archive.org/web/20101009032113/http://www.netflix.com:80/PrivacyPolicy?,netflix/netflix-2010-09-24.txt
netflix,2012-01-09 00:00:00,http://web.archive.org/web/20120430182526/https://signup.netflix.com/PrivacyPolicy,netflix/netflix-2012-01-09.txt
netflix,2012-09-14 00:00:00,http://web.archive.org/web/20121004053126/https://signup.netflix.com/PrivacyPolicy,netflix/netflix-2012-09-14.txt
netflix,2015-08-20 00:00:00,http://web.archive.org/web/20151017012456/https://www.netflix.com/privacy,netflix/netflix-2015-08-20.txt
netflix,2018-05-11 00:00:00,http://web.archive.org/web/20181221043504/https://help.netflix.com/en/legal/privacy,netflix/netflix-2018-05-11.txt
oracle,2016-04-22 00:00:00,http://www.oracle.com/us/legal/privacy/previous-privacy-policy-078836.html,oracle/oracle-2016-04-22.txt
oracle,2019-03-25 00:00:00,http://www.oracle.com/us/legal/privacy/privacy-policy-078584.html,oracle/oracle-2019-03-25.txt
oracle,2010-05-05 00:00:00,http://web.archive.org/web/20140126072603/http://www.oracle.com:80/us/legal/privacy/privacy-policy/index.html,oracle/oracle-2010-05-05.txt
oracle,2014-02-24 00:00:00,http://web.archive.org/web/20140701160423/http://www.oracle.com/us/legal/privacy/privacy-policy/index.html,oracle/oracle-2014-02-24.txt
oracle,2014-12-15 00:00:00,http://web.archive.org/web/20150109103422/http://www.oracle.com:80/us/legal/privacy/privacy-policy/index.html,oracle/oracle-2014-12-15.txt
oracle,2015-02-18 00:00:00,http://web.archive.org/web/20150615093005/http://www.oracle.com/us/legal/privacy/privacy-policy/index.html,oracle/oracle-2015-02-18.txt
oracle,2015-11-06 00:00:00,http://web.archive.org/web/20160210012229/http://www.oracle.com/us/legal/privacy/privacy-policy/index.html,oracle/oracle-2015-11-06.txt
oracle,2016-04-22 00:00:00,http://web.archive.org/web/20160716051328/https://www.oracle.com/legal/privacy/privacy-policy.html,oracle/oracle-2016-04-22.txt
oracle,2016-09-28 00:00:00,http://web.archive.org/web/20161011045942/https://www.oracle.com/legal/privacy/privacy-policy.html,oracle/oracle-2016-09-28.txt
oracle,2016-11-15 00:00:00,http://web.archive.org/web/20161205132902/https://www.oracle.com/legal/privacy/privacy-policy.html,oracle/oracle-2016-11-15.txt
oracle,2017-01-24 00:00:00,http://web.archive.org/web/20170317061512/https://www.oracle.com/legal/privacy/privacy-policy.html,oracle/oracle-2017-01-24.txt
oracle,2017-06-21 00:00:00,http://web.archive.org/web/20170701121246/https://www.oracle.com/legal/privacy/privacy-policy.html,oracle/oracle-2017-06-21.txt
oracle,2018-05-25 00:00:00,http://web.archive.org/web/20180603131943/https://www.oracle.com/legal/privacy/privacy-policy.html,oracle/oracle-2018-05-25.txt
pinterest,2011-02-09 00:00:00,http://web.archive.org/web/20110531162710/http://pinterest.com:80/about/privacy/,pinterest/pinterest-2011-02-09.txt
pinterest,2012-03-23 00:00:00,http://web.archive.org/web/20120401032805/http://pinterest.com/about/privacy/,pinterest/pinterest-2012-03-23.txt
pinterest,2012-11-08 00:00:00,http://web.archive.org/web/20121201010349/http://pinterest.com/about/privacy/,pinterest/pinterest-2012-11-08.txt
pinterest,2016-11-01 00:00:00,http://web.archive.org/web/20170201080855/https://about.pinterest.com/en/privacy-policy,pinterest/pinterest-2016-11-01.txt
pinterest,2016-11-01 00:00:00,http://web.archive.org/web/20170503233227/https://policy.pinterest.com/en/privacy-policy,pinterest/pinterest-2016-11-01.txt
pinterest,2018-05-01 00:00:00,http://web.archive.org/web/20180502231125/https://policy.pinterest.com/en/privacy-policy,pinterest/pinterest-2018-05-01.txt
pinterest,2018-05-24 00:00:00,http://web.archive.org/web/20180602040235/https://policy.pinterest.com/en/privacy-policy,pinterest/pinterest-2018-05-24.txt
pinterest,2018-06-29 00:00:00,http://web.archive.org/web/20180802032311/https://policy.pinterest.com/en/privacy-policy,pinterest/pinterest-2018-06-29.txt
smud,2015-08-12 00:00:00,https://www.smud.org/en/Corporate/Privacy-policy/Privacy-policy-archive/08-12-2015-privacy-policy,smud/smud-2015-08-12.txt
smud,2016-06-22 00:00:00,https://www.smud.org/en/Corporate/Privacy-policy/Privacy-policy-archive/Archived-Policy-062216,smud/smud-2016-06-22.txt
smud,2018-12-17 00:00:00,https://www.smud.org/en/Corporate/Privacy-policy,smud/smud-2018-12-17.txt
target,2005-09-27 00:00:00,http://web.archive.org/web/20060508065658/https://sites.target.com/site/en/spot/page.jsp?title=privacy_policy,target/target-2005-09-27.txt
target,2005-09-09 00:00:00,http://web.archive.org/web/20060812041008/http://sites.target.com:80/site/en/spot/page.jsp?title=privacy_policy,target/target-2005-09-09.txt
target,2008-01-09 00:00:00,http://web.archive.org/web/20080203100052/http://sites.target.com:80/site/en/spot/page.jsp?title=privacy%5Fpolicy,target/target-2008-01-09.txt
target,2008-02-09 00:00:00,http://web.archive.org/web/20080302052249/http://sites.target.com:80/site/en/spot/page.jsp?title=privacy_policy,target/target-2008-02-09.txt
target,2009-08-09 00:00:00,http://web.archive.org/web/20100414072853/http://sites.target.com:80/site/en/spot/page.jsp?title=privacy%5Fpolicy,target/target-2009-08-09.txt
target,2011-04-08 00:00:00,http://web.archive.org/web/20110502151207/http://sites.target.com:80/site/en/spot/page.jsp?title=privacy_policy,target/target-2011-04-08.txt
target,2012-05-03 00:00:00,http://web.archive.org/web/20120504043550/http://sites.target.com/site/en/spot/page.jsp?title=privacy_policy,target/target-2012-05-03.txt
target,2012-08-29 00:00:00,http://web.archive.org/web/20121002154928/http://www.target.com/spot/privacy-policy,target/target-2012-08-29.txt
target,2013-03-13 00:00:00,http://web.archive.org/web/20130401073628/http://www.target.com/spot/privacy-policy,target/target-2013-03-13.txt
target,2013-08-13 00:00:00,http://web.archive.org/web/20131003160221/http://www.target.com/spot/privacy-policy,target/target-2013-08-13.txt
target,2013-10-25 00:00:00,http://web.archive.org/web/20131128033829/http://www.target.com/spot/privacy-policy,target/target-2013-10-25.txt
